//ID,Type,Name,Level,Hp
93460000,COS_GUILD_EU_SOLDIER1_045,One-hand Warrior,45,23423
94460000,COS_GUILD_EU_SOLDIER1_046,One-hand Warrior,46,24379
95460000,COS_GUILD_EU_SOLDIER1_047,One-hand Warrior,47,25363
96460000,COS_GUILD_EU_SOLDIER1_048,One-hand Warrior,48,26378
97460000,COS_GUILD_EU_SOLDIER1_049,One-hand Warrior,49,27423
98460000,COS_GUILD_EU_SOLDIER1_050,One-hand Warrior,50,28499
99460000,COS_GUILD_EU_SOLDIER1_051,One-hand Warrior,51,29607
9A460000,COS_GUILD_EU_SOLDIER1_052,One-hand Warrior,52,30749
9B460000,COS_GUILD_EU_SOLDIER1_053,One-hand Warrior,53,31924
9C460000,COS_GUILD_EU_SOLDIER1_054,One-hand Warrior,54,33133
9D460000,COS_GUILD_EU_SOLDIER1_055,One-hand Warrior,55,34379
9E460000,COS_GUILD_EU_SOLDIER1_056,One-hand Warrior,56,35661
9F460000,COS_GUILD_EU_SOLDIER1_057,One-hand Warrior,57,36980
A0460000,COS_GUILD_EU_SOLDIER1_058,One-hand Warrior,58,38338
A1460000,COS_GUILD_EU_SOLDIER1_059,One-hand Warrior,59,39736
A2460000,COS_GUILD_EU_SOLDIER1_060,One-hand Warrior,60,41174
A3460000,COS_GUILD_EU_SOLDIER1_061,One-hand Warrior,61,42653
A4460000,COS_GUILD_EU_SOLDIER1_062,One-hand Warrior,62,44176
A5460000,COS_GUILD_EU_SOLDIER1_063,One-hand Warrior,63,45742
A6460000,COS_GUILD_EU_SOLDIER1_064,One-hand Warrior,64,47353
A7460000,COS_GUILD_EU_SOLDIER1_065,One-hand Warrior,65,49011
A8460000,COS_GUILD_EU_SOLDIER1_066,One-hand Warrior,66,50715
A9460000,COS_GUILD_EU_SOLDIER1_067,One-hand Warrior,67,52469
AA460000,COS_GUILD_EU_SOLDIER1_068,One-hand Warrior,68,54272
AB460000,COS_GUILD_EU_SOLDIER1_069,One-hand Warrior,69,56126
AC460000,COS_GUILD_EU_SOLDIER1_070,One-hand Warrior,70,58033
AD460000,COS_GUILD_EU_SOLDIER1_071,One-hand Warrior,71,59993
AE460000,COS_GUILD_EU_SOLDIER1_072,One-hand Warrior,72,62009
AF460000,COS_GUILD_EU_SOLDIER1_073,One-hand Warrior,73,64082
B0460000,COS_GUILD_EU_SOLDIER1_074,One-hand Warrior,74,66212
B1460000,COS_GUILD_EU_SOLDIER1_075,One-hand Warrior,75,68402
B2460000,COS_GUILD_EU_SOLDIER1_076,One-hand Warrior,76,70653
B3460000,COS_GUILD_EU_SOLDIER1_077,One-hand Warrior,77,72967
B4460000,COS_GUILD_EU_SOLDIER1_078,One-hand Warrior,78,75345
B5460000,COS_GUILD_EU_SOLDIER1_079,One-hand Warrior,79,77790
B6460000,COS_GUILD_EU_SOLDIER1_080,One-hand Warrior,80,80301
B7460000,COS_GUILD_EU_SOLDIER1_081,One-hand Warrior,81,82882
B8460000,COS_GUILD_EU_SOLDIER1_082,One-hand Warrior,82,85535
B9460000,COS_GUILD_EU_SOLDIER1_083,One-hand Warrior,83,88260
BA460000,COS_GUILD_EU_SOLDIER1_084,One-hand Warrior,84,91060
BB460000,COS_GUILD_EU_SOLDIER1_085,One-hand Warrior,85,93937
BC460000,COS_GUILD_EU_SOLDIER1_086,One-hand Warrior,86,96892
BD460000,COS_GUILD_EU_SOLDIER1_087,One-hand Warrior,87,99928
BE460000,COS_GUILD_EU_SOLDIER1_088,One-hand Warrior,88,103046
BF460000,COS_GUILD_EU_SOLDIER1_089,One-hand Warrior,89,106250
C0460000,COS_GUILD_EU_SOLDIER1_090,One-hand Warrior,90,109540
C1460000,COS_GUILD_EU_SOLDIER1_091,One-hand Warrior,91,112920
C2460000,COS_GUILD_EU_SOLDIER1_092,One-hand Warrior,92,116390
C3460000,COS_GUILD_EU_SOLDIER1_093,One-hand Warrior,93,119955
C4460000,COS_GUILD_EU_SOLDIER1_094,One-hand Warrior,94,123615
C5460000,COS_GUILD_EU_SOLDIER1_095,One-hand Warrior,95,127374
C6460000,COS_GUILD_EU_SOLDIER1_096,One-hand Warrior,96,131234
C7460000,COS_GUILD_EU_SOLDIER1_097,One-hand Warrior,97,135197
C8460000,COS_GUILD_EU_SOLDIER1_098,One-hand Warrior,98,139267
C9460000,COS_GUILD_EU_SOLDIER1_099,One-hand Warrior,99,143445
CA460000,COS_GUILD_EU_SOLDIER1_100,One-hand Warrior,100,147734
CB460000,COS_GUILD_EU_SOLDIER1_101,One-hand Warrior,101,152138
CC460000,COS_GUILD_EU_SOLDIER1_102,One-hand Warrior,102,156658
CD460000,COS_GUILD_EU_SOLDIER1_103,One-hand Warrior,103,161299
CE460000,COS_GUILD_EU_SOLDIER1_104,One-hand Warrior,104,166062
CF460000,COS_GUILD_EU_SOLDIER1_105,One-hand Warrior,105,170952
D0460000,COS_GUILD_EU_SOLDIER1_106,One-hand Warrior,106,175971
D1460000,COS_GUILD_EU_SOLDIER1_107,One-hand Warrior,107,181122
D2460000,COS_GUILD_EU_SOLDIER1_108,One-hand Warrior,108,186409
D3460000,COS_GUILD_EU_SOLDIER1_109,One-hand Warrior,109,191835
D4460000,COS_GUILD_EU_SOLDIER1_110,One-hand Warrior,110,197403
D5460000,COS_GUILD_EU_SOLDIER1_111,One-hand Warrior,111,203117
D6460000,COS_GUILD_EU_SOLDIER1_112,One-hand Warrior,112,208981
D7460000,COS_GUILD_EU_SOLDIER1_113,One-hand Warrior,113,214998
D8460000,COS_GUILD_EU_SOLDIER1_114,One-hand Warrior,114,221173
D9460000,COS_GUILD_EU_SOLDIER1_115,One-hand Warrior,115,227508
DA460000,COS_GUILD_EU_SOLDIER1_116,One-hand Warrior,116,234008
DB460000,COS_GUILD_EU_SOLDIER1_117,One-hand Warrior,117,240677
DC460000,COS_GUILD_EU_SOLDIER1_118,One-hand Warrior,118,247520
DD460000,COS_GUILD_EU_SOLDIER1_119,One-hand Warrior,119,254540
DE460000,COS_GUILD_EU_SOLDIER1_120,One-hand Warrior,120,261741
DF460000,COS_GUILD_EU_SOLDIER1_121,One-hand Warrior,121,269129
E0460000,COS_GUILD_EU_SOLDIER1_122,One-hand Warrior,122,276708
E1460000,COS_GUILD_EU_SOLDIER1_123,One-hand Warrior,123,284482
E2460000,COS_GUILD_EU_SOLDIER1_124,One-hand Warrior,124,292456
E3460000,COS_GUILD_EU_SOLDIER1_125,One-hand Warrior,125,300636
E4460000,COS_GUILD_EU_SOLDIER1_126,One-hand Warrior,126,309026
E5460000,COS_GUILD_EU_SOLDIER1_127,One-hand Warrior,127,317631
E6460000,COS_GUILD_EU_SOLDIER1_128,One-hand Warrior,128,326457
E7460000,COS_GUILD_EU_SOLDIER1_129,One-hand Warrior,129,335509
E8460000,COS_GUILD_EU_SOLDIER1_130,One-hand Warrior,130,344792
E9460000,COS_GUILD_EU_SOLDIER1_131,One-hand Warrior,131,354312
EA460000,COS_GUILD_EU_SOLDIER1_132,One-hand Warrior,132,364075
EB460000,COS_GUILD_EU_SOLDIER1_133,One-hand Warrior,133,374088
EC460000,COS_GUILD_EU_SOLDIER1_134,One-hand Warrior,134,384354
ED460000,COS_GUILD_EU_SOLDIER1_135,One-hand Warrior,135,394882
EE460000,COS_GUILD_EU_SOLDIER1_136,One-hand Warrior,136,405678
EF460000,COS_GUILD_EU_SOLDIER1_137,One-hand Warrior,137,416747
F0460000,COS_GUILD_EU_SOLDIER1_138,One-hand Warrior,138,428097
F1460000,COS_GUILD_EU_SOLDIER1_139,One-hand Warrior,139,439734
F2460000,COS_GUILD_EU_SOLDIER1_140,One-hand Warrior,140,451665
F3460000,COS_GUILD_EU_SOLDIER2_001,Two-hand Warrior,1,1000
F4460000,COS_GUILD_EU_SOLDIER2_002,Two-hand Warrior,2,1224
F5460000,COS_GUILD_EU_SOLDIER2_003,Two-hand Warrior,3,1457
F6460000,COS_GUILD_EU_SOLDIER2_004,Two-hand Warrior,4,1698
F7460000,COS_GUILD_EU_SOLDIER2_005,Two-hand Warrior,5,1948
F8460000,COS_GUILD_EU_SOLDIER2_006,Two-hand Warrior,6,2208
F9460000,COS_GUILD_EU_SOLDIER2_007,Two-hand Warrior,7,2478
FA460000,COS_GUILD_EU_SOLDIER2_008,Two-hand Warrior,8,2757
FB460000,COS_GUILD_EU_SOLDIER2_009,Two-hand Warrior,9,3046
FC460000,COS_GUILD_EU_SOLDIER2_010,Two-hand Warrior,10,3346
FD460000,COS_GUILD_EU_SOLDIER2_011,Two-hand Warrior,11,3657
FE460000,COS_GUILD_EU_SOLDIER2_012,Two-hand Warrior,12,3979
FF460000,COS_GUILD_EU_SOLDIER2_013,Two-hand Warrior,13,4312
00470000,COS_GUILD_EU_SOLDIER2_014,Two-hand Warrior,14,4657
01470000,COS_GUILD_EU_SOLDIER2_015,Two-hand Warrior,15,5014
02470000,COS_GUILD_EU_SOLDIER2_016,Two-hand Warrior,16,5383
03470000,COS_GUILD_EU_SOLDIER2_017,Two-hand Warrior,17,5766
04470000,COS_GUILD_EU_SOLDIER2_018,Two-hand Warrior,18,6161
05470000,COS_GUILD_EU_SOLDIER2_019,Two-hand Warrior,19,6570
06470000,COS_GUILD_EU_SOLDIER2_020,Two-hand Warrior,20,6993
07470000,COS_GUILD_EU_SOLDIER2_021,Two-hand Warrior,21,7430
08470000,COS_GUILD_EU_SOLDIER2_022,Two-hand Warrior,22,7881
09470000,COS_GUILD_EU_SOLDIER2_023,Two-hand Warrior,23,8348
0A470000,COS_GUILD_EU_SOLDIER2_024,Two-hand Warrior,24,8831
0B470000,COS_GUILD_EU_SOLDIER2_025,Two-hand Warrior,25,9329
0C470000,COS_GUILD_EU_SOLDIER2_026,Two-hand Warrior,26,9844
0D470000,COS_GUILD_EU_SOLDIER2_027,Two-hand Warrior,27,10375
0E470000,COS_GUILD_EU_SOLDIER2_028,Two-hand Warrior,28,10924
0F470000,COS_GUILD_EU_SOLDIER2_029,Two-hand Warrior,29,11491
10470000,COS_GUILD_EU_SOLDIER2_030,Two-hand Warrior,30,12076
11470000,COS_GUILD_EU_SOLDIER2_031,Two-hand Warrior,31,12680
12470000,COS_GUILD_EU_SOLDIER2_032,Two-hand Warrior,32,13303
13470000,COS_GUILD_EU_SOLDIER2_033,Two-hand Warrior,33,13946
14470000,COS_GUILD_EU_SOLDIER2_034,Two-hand Warrior,34,14609
15470000,COS_GUILD_EU_SOLDIER2_035,Two-hand Warrior,35,15293
16470000,COS_GUILD_EU_SOLDIER2_036,Two-hand Warrior,36,15999
17470000,COS_GUILD_EU_SOLDIER2_037,Two-hand Warrior,37,16727
18470000,COS_GUILD_EU_SOLDIER2_038,Two-hand Warrior,38,17478
19470000,COS_GUILD_EU_SOLDIER2_039,Two-hand Warrior,39,18252
1A470000,COS_GUILD_EU_SOLDIER2_040,Two-hand Warrior,40,19050
1B470000,COS_GUILD_EU_SOLDIER2_041,Two-hand Warrior,41,19872
1C470000,COS_GUILD_EU_SOLDIER2_042,Two-hand Warrior,42,20720
1D470000,COS_GUILD_EU_SOLDIER2_043,Two-hand Warrior,43,21594
1E470000,COS_GUILD_EU_SOLDIER2_044,Two-hand Warrior,44,22495
1F470000,COS_GUILD_EU_SOLDIER2_045,Two-hand Warrior,45,23423
20470000,COS_GUILD_EU_SOLDIER2_046,Two-hand Warrior,46,24379
21470000,COS_GUILD_EU_SOLDIER2_047,Two-hand Warrior,47,25363
22470000,COS_GUILD_EU_SOLDIER2_048,Two-hand Warrior,48,26378
23470000,COS_GUILD_EU_SOLDIER2_049,Two-hand Warrior,49,27423
24470000,COS_GUILD_EU_SOLDIER2_050,Two-hand Warrior,50,28499
25470000,COS_GUILD_EU_SOLDIER2_051,Two-hand Warrior,51,29607
26470000,COS_GUILD_EU_SOLDIER2_052,Two-hand Warrior,52,30749
27470000,COS_GUILD_EU_SOLDIER2_053,Two-hand Warrior,53,31924
28470000,COS_GUILD_EU_SOLDIER2_054,Two-hand Warrior,54,33133
29470000,COS_GUILD_EU_SOLDIER2_055,Two-hand Warrior,55,34379
2A470000,COS_GUILD_EU_SOLDIER2_056,Two-hand Warrior,56,35661
2B470000,COS_GUILD_EU_SOLDIER2_057,Two-hand Warrior,57,36980
2C470000,COS_GUILD_EU_SOLDIER2_058,Two-hand Warrior,58,38338
2D470000,COS_GUILD_EU_SOLDIER2_059,Two-hand Warrior,59,39736
2E470000,COS_GUILD_EU_SOLDIER2_060,Two-hand Warrior,60,41174
2F470000,COS_GUILD_EU_SOLDIER2_061,Two-hand Warrior,61,42653
30470000,COS_GUILD_EU_SOLDIER2_062,Two-hand Warrior,62,44176
31470000,COS_GUILD_EU_SOLDIER2_063,Two-hand Warrior,63,45742
32470000,COS_GUILD_EU_SOLDIER2_064,Two-hand Warrior,64,47353
33470000,COS_GUILD_EU_SOLDIER2_065,Two-hand Warrior,65,49011
34470000,COS_GUILD_EU_SOLDIER2_066,Two-hand Warrior,66,50715
35470000,COS_GUILD_EU_SOLDIER2_067,Two-hand Warrior,67,52469
36470000,COS_GUILD_EU_SOLDIER2_068,Two-hand Warrior,68,54272
37470000,COS_GUILD_EU_SOLDIER2_069,Two-hand Warrior,69,56126
38470000,COS_GUILD_EU_SOLDIER2_070,Two-hand Warrior,70,58033
39470000,COS_GUILD_EU_SOLDIER2_071,Two-hand Warrior,71,59993
3A470000,COS_GUILD_EU_SOLDIER2_072,Two-hand Warrior,72,62009
3B470000,COS_GUILD_EU_SOLDIER2_073,Two-hand Warrior,73,64082
3C470000,COS_GUILD_EU_SOLDIER2_074,Two-hand Warrior,74,66212
3D470000,COS_GUILD_EU_SOLDIER2_075,Two-hand Warrior,75,68402
3E470000,COS_GUILD_EU_SOLDIER2_076,Two-hand Warrior,76,70653
3F470000,COS_GUILD_EU_SOLDIER2_077,Two-hand Warrior,77,72967
40470000,COS_GUILD_EU_SOLDIER2_078,Two-hand Warrior,78,75345
41470000,COS_GUILD_EU_SOLDIER2_079,Two-hand Warrior,79,77790
42470000,COS_GUILD_EU_SOLDIER2_080,Two-hand Warrior,80,80301
43470000,COS_GUILD_EU_SOLDIER2_081,Two-hand Warrior,81,82882
44470000,COS_GUILD_EU_SOLDIER2_082,Two-hand Warrior,82,85535
45470000,COS_GUILD_EU_SOLDIER2_083,Two-hand Warrior,83,88260
46470000,COS_GUILD_EU_SOLDIER2_084,Two-hand Warrior,84,91060
47470000,COS_GUILD_EU_SOLDIER2_085,Two-hand Warrior,85,93937
48470000,COS_GUILD_EU_SOLDIER2_086,Two-hand Warrior,86,96892
49470000,COS_GUILD_EU_SOLDIER2_087,Two-hand Warrior,87,99928
4A470000,COS_GUILD_EU_SOLDIER2_088,Two-hand Warrior,88,103046
4B470000,COS_GUILD_EU_SOLDIER2_089,Two-hand Warrior,89,106250
4C470000,COS_GUILD_EU_SOLDIER2_090,Two-hand Warrior,90,109540
4D470000,COS_GUILD_EU_SOLDIER2_091,Two-hand Warrior,91,112920
4E470000,COS_GUILD_EU_SOLDIER2_092,Two-hand Warrior,92,116390
4F470000,COS_GUILD_EU_SOLDIER2_093,Two-hand Warrior,93,119955
50470000,COS_GUILD_EU_SOLDIER2_094,Two-hand Warrior,94,123615
51470000,COS_GUILD_EU_SOLDIER2_095,Two-hand Warrior,95,127374
52470000,COS_GUILD_EU_SOLDIER2_096,Two-hand Warrior,96,131234
53470000,COS_GUILD_EU_SOLDIER2_097,Two-hand Warrior,97,135197
54470000,COS_GUILD_EU_SOLDIER2_098,Two-hand Warrior,98,139267
55470000,COS_GUILD_EU_SOLDIER2_099,Two-hand Warrior,99,143445
56470000,COS_GUILD_EU_SOLDIER2_100,Two-hand Warrior,100,147734
57470000,COS_GUILD_EU_SOLDIER2_101,Two-hand Warrior,101,152138
58470000,COS_GUILD_EU_SOLDIER2_102,Two-hand Warrior,102,156658
59470000,COS_GUILD_EU_SOLDIER2_103,Two-hand Warrior,103,161299
5A470000,COS_GUILD_EU_SOLDIER2_104,Two-hand Warrior,104,166062
5B470000,COS_GUILD_EU_SOLDIER2_105,Two-hand Warrior,105,170952
5C470000,COS_GUILD_EU_SOLDIER2_106,Two-hand Warrior,106,175971
5D470000,COS_GUILD_EU_SOLDIER2_107,Two-hand Warrior,107,181122
5E470000,COS_GUILD_EU_SOLDIER2_108,Two-hand Warrior,108,186409
5F470000,COS_GUILD_EU_SOLDIER2_109,Two-hand Warrior,109,191835
60470000,COS_GUILD_EU_SOLDIER2_110,Two-hand Warrior,110,197403
61470000,COS_GUILD_EU_SOLDIER2_111,Two-hand Warrior,111,203117
62470000,COS_GUILD_EU_SOLDIER2_112,Two-hand Warrior,112,208981
63470000,COS_GUILD_EU_SOLDIER2_113,Two-hand Warrior,113,214998
64470000,COS_GUILD_EU_SOLDIER2_114,Two-hand Warrior,114,221173
65470000,COS_GUILD_EU_SOLDIER2_115,Two-hand Warrior,115,227508
66470000,COS_GUILD_EU_SOLDIER2_116,Two-hand Warrior,116,234008
67470000,COS_GUILD_EU_SOLDIER2_117,Two-hand Warrior,117,240677
68470000,COS_GUILD_EU_SOLDIER2_118,Two-hand Warrior,118,247520
69470000,COS_GUILD_EU_SOLDIER2_119,Two-hand Warrior,119,254540
6A470000,COS_GUILD_EU_SOLDIER2_120,Two-hand Warrior,120,261741
6B470000,COS_GUILD_EU_SOLDIER2_121,Two-hand Warrior,121,269129
6C470000,COS_GUILD_EU_SOLDIER2_122,Two-hand Warrior,122,276708
6D470000,COS_GUILD_EU_SOLDIER2_123,Two-hand Warrior,123,284482
6E470000,COS_GUILD_EU_SOLDIER2_124,Two-hand Warrior,124,292456
6F470000,COS_GUILD_EU_SOLDIER2_125,Two-hand Warrior,125,300636
70470000,COS_GUILD_EU_SOLDIER2_126,Two-hand Warrior,126,309026
71470000,COS_GUILD_EU_SOLDIER2_127,Two-hand Warrior,127,317631
72470000,COS_GUILD_EU_SOLDIER2_128,Two-hand Warrior,128,326457
73470000,COS_GUILD_EU_SOLDIER2_129,Two-hand Warrior,129,335509
74470000,COS_GUILD_EU_SOLDIER2_130,Two-hand Warrior,130,344792
75470000,COS_GUILD_EU_SOLDIER2_131,Two-hand Warrior,131,354312
76470000,COS_GUILD_EU_SOLDIER2_132,Two-hand Warrior,132,364075
77470000,COS_GUILD_EU_SOLDIER2_133,Two-hand Warrior,133,374088
78470000,COS_GUILD_EU_SOLDIER2_134,Two-hand Warrior,134,384354
79470000,COS_GUILD_EU_SOLDIER2_135,Two-hand Warrior,135,394882
7A470000,COS_GUILD_EU_SOLDIER2_136,Two-hand Warrior,136,405678
7B470000,COS_GUILD_EU_SOLDIER2_137,Two-hand Warrior,137,416747
7C470000,COS_GUILD_EU_SOLDIER2_138,Two-hand Warrior,138,428097
7D470000,COS_GUILD_EU_SOLDIER2_139,Two-hand Warrior,139,439734
7E470000,COS_GUILD_EU_SOLDIER2_140,Two-hand Warrior,140,451665
7F470000,COS_GUILD_EU_SOLDIER3_001,Dual Warrior,1,1000
80470000,COS_GUILD_EU_SOLDIER3_002,Dual Warrior,2,1224
81470000,COS_GUILD_EU_SOLDIER3_003,Dual Warrior,3,1457
82470000,COS_GUILD_EU_SOLDIER3_004,Dual Warrior,4,1698
83470000,COS_GUILD_EU_SOLDIER3_005,Dual Warrior,5,1948
84470000,COS_GUILD_EU_SOLDIER3_006,Dual Warrior,6,2208
85470000,COS_GUILD_EU_SOLDIER3_007,Dual Warrior,7,2478
86470000,COS_GUILD_EU_SOLDIER3_008,Dual Warrior,8,2757
87470000,COS_GUILD_EU_SOLDIER3_009,Dual Warrior,9,3046
88470000,COS_GUILD_EU_SOLDIER3_010,Dual Warrior,10,3346
89470000,COS_GUILD_EU_SOLDIER3_011,Dual Warrior,11,3657
8A470000,COS_GUILD_EU_SOLDIER3_012,Dual Warrior,12,3979
8B470000,COS_GUILD_EU_SOLDIER3_013,Dual Warrior,13,4312
8C470000,COS_GUILD_EU_SOLDIER3_014,Dual Warrior,14,4657
8D470000,COS_GUILD_EU_SOLDIER3_015,Dual Warrior,15,5014
8E470000,COS_GUILD_EU_SOLDIER3_016,Dual Warrior,16,5383
8F470000,COS_GUILD_EU_SOLDIER3_017,Dual Warrior,17,5766
90470000,COS_GUILD_EU_SOLDIER3_018,Dual Warrior,18,6161
91470000,COS_GUILD_EU_SOLDIER3_019,Dual Warrior,19,6570
92470000,COS_GUILD_EU_SOLDIER3_020,Dual Warrior,20,6993
93470000,COS_GUILD_EU_SOLDIER3_021,Dual Warrior,21,7430
94470000,COS_GUILD_EU_SOLDIER3_022,Dual Warrior,22,7881
95470000,COS_GUILD_EU_SOLDIER3_023,Dual Warrior,23,8348
96470000,COS_GUILD_EU_SOLDIER3_024,Dual Warrior,24,8831
97470000,COS_GUILD_EU_SOLDIER3_025,Dual Warrior,25,9329
98470000,COS_GUILD_EU_SOLDIER3_026,Dual Warrior,26,9844
99470000,COS_GUILD_EU_SOLDIER3_027,Dual Warrior,27,10375
9A470000,COS_GUILD_EU_SOLDIER3_028,Dual Warrior,28,10924
9B470000,COS_GUILD_EU_SOLDIER3_029,Dual Warrior,29,11491
9C470000,COS_GUILD_EU_SOLDIER3_030,Dual Warrior,30,12076
9D470000,COS_GUILD_EU_SOLDIER3_031,Dual Warrior,31,12680
9E470000,COS_GUILD_EU_SOLDIER3_032,Dual Warrior,32,13303
9F470000,COS_GUILD_EU_SOLDIER3_033,Dual Warrior,33,13946
A0470000,COS_GUILD_EU_SOLDIER3_034,Dual Warrior,34,14609
A1470000,COS_GUILD_EU_SOLDIER3_035,Dual Warrior,35,15293
A2470000,COS_GUILD_EU_SOLDIER3_036,Dual Warrior,36,15999
A3470000,COS_GUILD_EU_SOLDIER3_037,Dual Warrior,37,16727
A4470000,COS_GUILD_EU_SOLDIER3_038,Dual Warrior,38,17478
A5470000,COS_GUILD_EU_SOLDIER3_039,Dual Warrior,39,18252
A6470000,COS_GUILD_EU_SOLDIER3_040,Dual Warrior,40,19050
A7470000,COS_GUILD_EU_SOLDIER3_041,Dual Warrior,41,19872
A8470000,COS_GUILD_EU_SOLDIER3_042,Dual Warrior,42,20720
A9470000,COS_GUILD_EU_SOLDIER3_043,Dual Warrior,43,21594
AA470000,COS_GUILD_EU_SOLDIER3_044,Dual Warrior,44,22495
AB470000,COS_GUILD_EU_SOLDIER3_045,Dual Warrior,45,23423
AC470000,COS_GUILD_EU_SOLDIER3_046,Dual Warrior,46,24379
AD470000,COS_GUILD_EU_SOLDIER3_047,Dual Warrior,47,25363
AE470000,COS_GUILD_EU_SOLDIER3_048,Dual Warrior,48,26378
AF470000,COS_GUILD_EU_SOLDIER3_049,Dual Warrior,49,27423
B0470000,COS_GUILD_EU_SOLDIER3_050,Dual Warrior,50,28499
B1470000,COS_GUILD_EU_SOLDIER3_051,Dual Warrior,51,29607
B2470000,COS_GUILD_EU_SOLDIER3_052,Dual Warrior,52,30749
B3470000,COS_GUILD_EU_SOLDIER3_053,Dual Warrior,53,31924
B4470000,COS_GUILD_EU_SOLDIER3_054,Dual Warrior,54,33133
B5470000,COS_GUILD_EU_SOLDIER3_055,Dual Warrior,55,34379
B6470000,COS_GUILD_EU_SOLDIER3_056,Dual Warrior,56,35661
B7470000,COS_GUILD_EU_SOLDIER3_057,Dual Warrior,57,36980
B8470000,COS_GUILD_EU_SOLDIER3_058,Dual Warrior,58,38338
B9470000,COS_GUILD_EU_SOLDIER3_059,Dual Warrior,59,39736
BA470000,COS_GUILD_EU_SOLDIER3_060,Dual Warrior,60,41174
BB470000,COS_GUILD_EU_SOLDIER3_061,Dual Warrior,61,42653
BC470000,COS_GUILD_EU_SOLDIER3_062,Dual Warrior,62,44176
BD470000,COS_GUILD_EU_SOLDIER3_063,Dual Warrior,63,45742
BE470000,COS_GUILD_EU_SOLDIER3_064,Dual Warrior,64,47353
BF470000,COS_GUILD_EU_SOLDIER3_065,Dual Warrior,65,49011
C0470000,COS_GUILD_EU_SOLDIER3_066,Dual Warrior,66,50715
C1470000,COS_GUILD_EU_SOLDIER3_067,Dual Warrior,67,52469
C2470000,COS_GUILD_EU_SOLDIER3_068,Dual Warrior,68,54272
C3470000,COS_GUILD_EU_SOLDIER3_069,Dual Warrior,69,56126
C4470000,COS_GUILD_EU_SOLDIER3_070,Dual Warrior,70,58033
C5470000,COS_GUILD_EU_SOLDIER3_071,Dual Warrior,71,59993
C6470000,COS_GUILD_EU_SOLDIER3_072,Dual Warrior,72,62009
C7470000,COS_GUILD_EU_SOLDIER3_073,Dual Warrior,73,64082
C8470000,COS_GUILD_EU_SOLDIER3_074,Dual Warrior,74,66212
C9470000,COS_GUILD_EU_SOLDIER3_075,Dual Warrior,75,68402
CA470000,COS_GUILD_EU_SOLDIER3_076,Dual Warrior,76,70653
CB470000,COS_GUILD_EU_SOLDIER3_077,Dual Warrior,77,72967
CC470000,COS_GUILD_EU_SOLDIER3_078,Dual Warrior,78,75345
CD470000,COS_GUILD_EU_SOLDIER3_079,Dual Warrior,79,77790
CE470000,COS_GUILD_EU_SOLDIER3_080,Dual Warrior,80,80301
CF470000,COS_GUILD_EU_SOLDIER3_081,Dual Warrior,81,82882
D0470000,COS_GUILD_EU_SOLDIER3_082,Dual Warrior,82,85535
D1470000,COS_GUILD_EU_SOLDIER3_083,Dual Warrior,83,88260
D2470000,COS_GUILD_EU_SOLDIER3_084,Dual Warrior,84,91060
D3470000,COS_GUILD_EU_SOLDIER3_085,Dual Warrior,85,93937
D4470000,COS_GUILD_EU_SOLDIER3_086,Dual Warrior,86,96892
D5470000,COS_GUILD_EU_SOLDIER3_087,Dual Warrior,87,99928
D6470000,COS_GUILD_EU_SOLDIER3_088,Dual Warrior,88,103046
D7470000,COS_GUILD_EU_SOLDIER3_089,Dual Warrior,89,106250
D8470000,COS_GUILD_EU_SOLDIER3_090,Dual Warrior,90,109540
D9470000,COS_GUILD_EU_SOLDIER3_091,Dual Warrior,91,112920
DA470000,COS_GUILD_EU_SOLDIER3_092,Dual Warrior,92,116390
DB470000,COS_GUILD_EU_SOLDIER3_093,Dual Warrior,93,119955
DC470000,COS_GUILD_EU_SOLDIER3_094,Dual Warrior,94,123615
DD470000,COS_GUILD_EU_SOLDIER3_095,Dual Warrior,95,127374
DE470000,COS_GUILD_EU_SOLDIER3_096,Dual Warrior,96,131234
DF470000,COS_GUILD_EU_SOLDIER3_097,Dual Warrior,97,135197
E0470000,COS_GUILD_EU_SOLDIER3_098,Dual Warrior,98,139267
E1470000,COS_GUILD_EU_SOLDIER3_099,Dual Warrior,99,143445
E2470000,COS_GUILD_EU_SOLDIER3_100,Dual Warrior,100,147734
E3470000,COS_GUILD_EU_SOLDIER3_101,Dual Warrior,101,152138
E4470000,COS_GUILD_EU_SOLDIER3_102,Dual Warrior,102,156658
E5470000,COS_GUILD_EU_SOLDIER3_103,Dual Warrior,103,161299
E6470000,COS_GUILD_EU_SOLDIER3_104,Dual Warrior,104,166062
E7470000,COS_GUILD_EU_SOLDIER3_105,Dual Warrior,105,170952
E8470000,COS_GUILD_EU_SOLDIER3_106,Dual Warrior,106,175971
E9470000,COS_GUILD_EU_SOLDIER3_107,Dual Warrior,107,181122
EA470000,COS_GUILD_EU_SOLDIER3_108,Dual Warrior,108,186409
EB470000,COS_GUILD_EU_SOLDIER3_109,Dual Warrior,109,191835
EC470000,COS_GUILD_EU_SOLDIER3_110,Dual Warrior,110,197403
ED470000,COS_GUILD_EU_SOLDIER3_111,Dual Warrior,111,203117
EE470000,COS_GUILD_EU_SOLDIER3_112,Dual Warrior,112,208981
EF470000,COS_GUILD_EU_SOLDIER3_113,Dual Warrior,113,214998
F0470000,COS_GUILD_EU_SOLDIER3_114,Dual Warrior,114,221173
F1470000,COS_GUILD_EU_SOLDIER3_115,Dual Warrior,115,227508
